seed,query_index,query_id,outcome,delta,mechanism,empty_qerror,train_qerror,oracle_qerror,cross_mechanism,negative_magnitude,repairable_single_removal,oracle_gap,dominant,missing_class,mcv_trace,fd_trace,labels,best_single_removal,best_missing_add
5,110,query.111,positive,0.23265614624855324,mcv_only,1.242147694047651,1.0094915477990978,1.0013206542774333,True,0.0,0.0,0.008170893521664446,,,"[270, 976, 1396]",[],"[""N2_harmful_mcv_correction""]","{""candidate"": ""mcv:1396"", ""qerror_without"": 1.0063298808856824, ""attribution"": -0.0031616669134153508, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [270, 976], ""fd"": [], ""rows"": 254002.19635238766}}","{""candidate"": ""mcv:1619"", ""qerror_with_add"": 1.0094915477990978, ""gain"": 0.0, ""useful"": false}"
5,126,query.127,negative,-0.08935422487078726,mcv_only,1.8209549659668733,1.9103091908376606,1.0002975777395797,False,0.08935422487078726,0.08935422487078726,0.9100116130980809,mcv_consumption_removal,S2_positive_signal_budget_pressure,"[1314, 1713]",[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:1314"", ""qerror_without"": 1.3942680148148703, ""attribution"": -0.5160411760227903, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [1713], ""fd"": [], ""rows"": 330984.4270230032}}","{""candidate"": ""mcv:1329"", ""qerror_with_add"": 1.9013468183994893, ""gain"": 0.008962372438171329, ""useful"": true}"
5,127,query.128,negative,-0.016102220132916845,mcv_fd_composed,1.0543237976249675,1.0704260177578844,1.0076173179361485,True,0.016102220132916845,0.016102220132916845,0.06280869982173587,mcv_consumption_removal,,[54],[6],"[""N4_mcv_to_fd_suppression""]","{""candidate"": ""mcv:54"", ""qerror_without"": 1.0364369630216725, ""attribution"": -0.03398905473621183, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [467, 43, 180], ""rows"": 965809.8231865823}}","{""candidate"": ""fd:22"", ""qerror_with_add"": 1.0704260177578844, ""gain"": 0.0, ""useful"": false}"
5,130,query.131,positive,1.3047601443716417e-08,mcv_only,1.0042230470758344,1.004223034028233,1.0016270558450657,False,0.0,0.0,0.002595978183167258,,,[1251],[],[],"{""candidate"": ""mcv:1251"", ""qerror_without"": 1.0042230470758344, ""attribution"": 1.3047601443716417e-08, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 2112497.8222490447}}","{""candidate"": ""mcv:2189"", ""qerror_with_add"": 1.004223034028233, ""gain"": 0.0, ""useful"": false}"
5,135,query.136,negative,-0.00026229761695217846,fd_only,1.0102638474798684,1.0105261450968206,1.0068841247595643,False,0.00026229761695217846,0.00026229761695217846,0.0036420203372562465,fd_control_change,S1_no_training_signal,[],[217],"[""N3_fd_harmful_correction"", ""N6_missing_test_useful""]","{""candidate"": ""fd:217"", ""qerror_without"": 1.0102638474798684, ""attribution"": -0.00026229761695217846, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1781997.3287228076}}","{""candidate"": ""mcv:1927"", ""qerror_with_add"": 1.0068376690808631, ""gain"": 0.0036884760159574537, ""useful"": true}"
5,143,query.144,positive,0.0712537659107455,mcv_only,1.3745974657893933,1.3033436998786478,1.089503812098187,False,0.0,0.0,0.2138398877804608,,S2_positive_signal_budget_pressure,"[1025, 1377]",[],"[""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:1377"", ""qerror_without"": 1.3045088436390118, ""attribution"": 0.001165143760363918, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [1025], ""fd"": [], ""rows"": 321761.7128827623}}","{""candidate"": ""mcv:1691"", ""qerror_with_add"": 1.3030156212568282, ""gain"": 0.00032807862181960523, ""useful"": true}"
5,148,query.149,negative,-0.3408893916787732,mcv_only,1.0039055395218255,1.3447949312005987,1.0039055804222814,False,0.3408893916787732,0.19049426802589853,0.3408893507783173,mcv_winner_replacement,S1_no_training_signal,"[29, 826]",[],"[""N1_mcv_winner_replacement"", ""N2_harmful_mcv_correction"", ""N5_multi_statistic_interaction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:29"", ""qerror_without"": 1.1543006631747001, ""attribution"": -0.19049426802589853, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [299, 826, 1800], ""fd"": [], ""rows"": 85507.18469531182}}","{""candidate"": ""mcv:1"", ""qerror_with_add"": 1.280388821143907, ""gain"": 0.06440611005669172, ""useful"": true}"
5,152,query.153,neutral,0.0,no_extstat_consumption,1.0024246483172103,1.0024246483172103,1.0006543507033618,False,0.0,0.0,0.0017702976138485038,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:333"", ""qerror_with_add"": 1.0010753249470254, ""gain"": 0.0013493233701848961, ""useful"": true}"
5,154,query.155,neutral,0.0,no_extstat_consumption,1.2042282039296783,1.2042282039296783,1.1820127391887982,False,0.0,0.0,0.022215464740880098,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:250"", ""qerror_with_add"": 1.189696636378728, ""gain"": 0.014531567550950308, ""useful"": true}"
5,156,query.157,neutral,0.0,no_extstat_consumption,1.526112120989527,1.526112120989527,1.1274564951227828,False,0.0,0.0,0.3986556258667442,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:1606"", ""qerror_with_add"": 1.1274564951227828, ""gain"": 0.3986556258667442, ""useful"": true}"
5,158,query.159,negative,-1.425586513664042,mcv_only,3.691691133402734,5.117277647066776,1.195229127898838,False,1.425586513664042,1.2307093793458797,3.9220485191679377,mcv_consumption_removal,S2_positive_signal_budget_pressure,"[87, 120, 156, 324, 1076]",[],"[""N2_harmful_mcv_correction"", ""N5_multi_statistic_interaction"", ""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:87"", ""qerror_without"": 3.886568267720896, ""attribution"": -1.2307093793458797, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [120, 156, 324, 1076], ""fd"": [], ""rows"": 14559.084730882478}}","{""candidate"": ""mcv:803"", ""qerror_with_add"": 5.010968746810607, ""gain"": 0.10630890025616857, ""useful"": true}"
5,160,query.161,negative,-3.0193606202842,mcv_only,9.668606736760383,12.687967357044583,3.1452145173533843,True,3.0193606202842,3.0193606202842,9.542752839691198,mcv_winner_replacement,S1_no_training_signal,"[835, 1396]",[],"[""N1_mcv_winner_replacement"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:835"", ""qerror_without"": 1.0238286432065822, ""attribution"": -11.664138713838, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [1262, 1396], ""fd"": [], ""rows"": 15667.660898566342}}","{""candidate"": ""mcv:833"", ""qerror_with_add"": 3.4092246777143367, ""gain"": 9.278742679330247, ""useful"": true}"
5,161,query.162,negative,-1.5387421425361891,mcv_only,1.1227085463811601,2.6614506889173493,1.0003289389543333,False,1.5387421425361891,0.009381221093166303,1.661121749963016,mcv_consumption_removal,,"[35, 126]",[],"[""N2_harmful_mcv_correction"", ""N5_multi_statistic_interaction""]","{""candidate"": ""mcv:35"", ""qerror_without"": 2.652069467824183, ""attribution"": -0.009381221093166303, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [126], ""fd"": [], ""rows"": 24992.18093799723}}","{""candidate"": ""fd:15"", ""qerror_with_add"": 2.6614506889173493, ""gain"": 0.0, ""useful"": false}"
5,169,query.170,negative,-1.8448285743488668e-07,mcv_only,6.751731561651183,6.75173174613404,2.6902814710724265,False,1.8448285743488668e-07,0.0,4.061450275061613,N6_missing_benefit_without_harmful_presence,S1_no_training_signal,[422],[],"[""N5_multi_statistic_interaction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:422"", ""qerror_without"": 8.992644984167583, ""attribution"": 2.240913238033543, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [869], ""fd"": [], ""rows"": 75592.17373691271}}","{""candidate"": ""mcv:597"", ""qerror_with_add"": 6.2725529531107425, ""gain"": 0.4791787930232978, ""useful"": true}"
5,173,query.174,negative,-6.450583844852531e-09,mcv_only,1.0428915109403865,1.0428915173909703,1.0360974574128583,False,6.450583844852531e-09,0.0,0.006794059978111999,N6_missing_benefit_without_harmful_presence,S1_no_training_signal,[944],[],"[""N5_multi_statistic_interaction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:944"", ""qerror_without"": 1.0430352882970795, ""attribution"": 0.0001437709061091752, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [1793], ""fd"": [], ""rows"": 1559536.9757441985}}","{""candidate"": ""mcv:2138"", ""qerror_with_add"": 1.036097463821419, ""gain"": 0.006794053569551206, ""useful"": true}"
5,181,query.182,neutral,0.0,no_extstat_consumption,1.000229295688476,1.000229295688476,1.0000299438657871,False,0.0,0.0,0.00019935182268882023,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""fd:352"", ""qerror_with_add"": 1.0000299438657871, ""gain"": 0.00019935182268882023, ""useful"": true}"
5,183,query.184,positive,17.29755178851883,mcv_only,4167.571901046825,4150.274349258306,4.249849109618882,True,0.0,0.0,4146.024500148687,,S1_no_training_signal,[1258],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:1258"", ""qerror_without"": 4169.46996589991, ""attribution"": 19.19561664160392, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [121], ""rows"": 54203.10955669883}}","{""candidate"": ""mcv:530"", ""qerror_with_add"": 5.487196342465432, ""gain"": 4144.78715291584, ""useful"": true}"
5,184,query.185,neutral,0.0,no_extstat_consumption,1.1158932276204858,1.1158932276204858,1.0091790273153443,False,0.0,0.0,0.10671420030514156,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:1536"", ""qerror_with_add"": 1.0091790273153443, ""gain"": 0.10671420030514156, ""useful"": true}"
5,190,query.191,negative,-0.011443505106396357,mcv_only,1.1106433919979741,1.1220868971043705,1.0267157537474199,False,0.011443505106396357,0.011443505106396357,0.09537114335695063,mcv_consumption_removal,S2_positive_signal_budget_pressure,[1018],[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:1018"", ""qerror_without"": 1.1106433919979741, ""attribution"": -0.011443505106396357, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 821939.7932560383}}","{""candidate"": ""mcv:1389"", ""qerror_with_add"": 1.037294511119478, ""gain"": 0.08479238598489247, ""useful"": true}"
5,194,query.195,negative,-0.3455285201832412,mcv_only,5.411919835195818,5.75744835537906,2.307923073919752,False,0.3455285201832412,0.3455285201832412,3.449525281459308,mcv_winner_replacement,S1_no_training_signal,"[40, 173, 420, 623]",[],"[""N1_mcv_winner_replacement"", ""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:173"", ""qerror_without"": 4.254411239402323, ""attribution"": -1.5030371159767366, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [40, 198, 420, 623], ""fd"": [], ""rows"": 1940.0115251674592}}","{""candidate"": ""mcv:83"", ""qerror_with_add"": 2.7052844776442613, ""gain"": 3.0521638777347984, ""useful"": true}"
5,196,query.197,negative,-0.00026703776523340217,fd_only,1.0285209727103974,1.0287880104756308,1.0021259726323692,False,0.00026703776523340217,0.00026703776523340217,0.0266620378432616,fd_control_change,S1_no_training_signal,[],[217],"[""N3_fd_harmful_correction"", ""N6_missing_test_useful""]","{""candidate"": ""fd:217"", ""qerror_without"": 1.0285209727103974, ""attribution"": -0.00026703776523340217, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 476578.5634780079}}","{""candidate"": ""mcv:1077"", ""qerror_with_add"": 1.0061177737873992, ""gain"": 0.02267023668823165, ""useful"": true}"
5,199,query.200,positive,0.15264062213845375,mcv_only,1.6627587960740096,1.5101181739355558,1.076621142493589,False,0.0,0.0,0.43349703144196683,,S1_no_training_signal,[1101],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:1101"", ""qerror_without"": 1.6627587960740096, ""attribution"": 0.15264062213845375, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 561504.7727935419}}","{""candidate"": ""mcv:217"", ""qerror_with_add"": 1.076621142493589, ""gain"": 0.43349703144196683, ""useful"": true}"
5,208,query.209,positive,0.3981590481722448,mcv_only,1.7992720011843986,1.4011129530121538,1.6492453662400364,True,0.0,0.0,0.0,,,"[112, 904]",[],[],"{""candidate"": ""mcv:112"", ""qerror_without"": 1.401498300997693, ""attribution"": 0.00038534798553913063, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [904, 1139], ""fd"": [613], ""rows"": 456826.780200004}}","{""candidate"": ""mcv:1414"", ""qerror_with_add"": 1.4011129530121538, ""gain"": 0.0, ""useful"": false}"
5,212,query.213,positive,1.1013952194716126e-08,mcv_only,1.0203229784062897,1.0203229673923375,1.0028743667508102,False,0.0,0.0,0.017448600641527312,,,[120],[],[],"{""candidate"": ""mcv:120"", ""qerror_without"": 1.0203229721750926, ""attribution"": 4.782755080867673e-09, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [614], ""fd"": [], ""rows"": 1673661.2294042856}}","{""candidate"": ""mcv:763"", ""qerror_with_add"": 1.0203229673923375, ""gain"": 0.0, ""useful"": false}"
5,227,query.228,neutral,0.0,no_extstat_consumption,1.0627836564920157,1.0627836564920157,1.0192938419565931,False,0.0,0.0,0.043489814535422555,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:484"", ""qerror_with_add"": 1.0192938895922194, ""gain"": 0.04348976689979622, ""useful"": true}"
5,238,query.239,neutral,0.0,no_extstat_consumption,1.0336973898952835,1.0336973898952835,1.0118938386948682,False,0.0,0.0,0.021803551200415328,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:410"", ""qerror_with_add"": 1.0118938386948682, ""gain"": 0.021803551200415328, ""useful"": true}"
5,240,query.241,neutral,0.0,no_extstat_consumption,1.0003102938554616,1.0003102938554616,1.0000120256235974,False,0.0,0.0,0.00029826823186418494,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:677"", ""qerror_with_add"": 1.0000524769674106, ""gain"": 0.0002578168880509324, ""useful"": true}"
5,241,query.242,neutral,0.0,no_extstat_consumption,1.1247139287885473,1.1247139287885473,1.040569433365254,False,0.0,0.0,0.08414449542329328,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:1552"", ""qerror_with_add"": 1.0405694167136113, ""gain"": 0.084144512074936, ""useful"": true}"
5,246,query.247,negative,-0.6146080903399596,mcv_fd_composed,1.7950404022896205,2.40964849262958,1.4030038538357887,False,0.6146080903399596,0.6141431198552993,1.0066446387937913,mcv_consumption_removal,,[59],[664],"[""N2_harmful_mcv_correction"", ""N3_fd_harmful_correction"", ""N5_multi_statistic_interaction""]","{""candidate"": ""mcv:59"", ""qerror_without"": 1.7955053727742807, ""attribution"": -0.6141431198552993, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [664], ""rows"": 245485.0855764452}}","{""candidate"": ""mcv:1997"", ""qerror_with_add"": 2.40964849262958, ""gain"": 0.0, ""useful"": false}"
5,271,query.272,positive,0.07775542157700732,mcv_only,1.1263698248148348,1.0486144032378275,1.048450675459855,False,0.0,0.0,0.00016372777797246663,,S2_positive_signal_budget_pressure,[1377],[],"[""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:1377"", ""qerror_without"": 1.1263698248148348, ""attribution"": 0.07775542157700732, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1186325.3642199037}}","{""candidate"": ""mcv:1907"", ""qerror_with_add"": 1.048450675459855, ""gain"": 0.00016372777797246663, ""useful"": true}"
5,276,query.277,negative,-0.19697698441466582,mcv_only,1.1529924490834003,1.349969433498066,1.074571196260684,False,0.19697698441466582,0.18516020547601597,0.275398237237382,mcv_winner_replacement,,"[59, 353]",[],"[""N1_mcv_winner_replacement"", ""N5_multi_statistic_interaction""]","{""candidate"": ""mcv:59"", ""qerror_without"": 1.1648092280220501, ""attribution"": -0.18516020547601597, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [353, 1269], ""fd"": [], ""rows"": 394679.2995860794}}","{""candidate"": ""mcv:80"", ""qerror_with_add"": 1.349969433498066, ""gain"": 0.0, ""useful"": false}"
5,278,query.279,negative,-0.08997893792777312,mcv_only,1.199753356942815,1.289732294870588,1.1483506686316831,False,0.08997893792777312,0.08997893792777312,0.14138162623890493,mcv_consumption_removal,,[96],[],"[""N2_harmful_mcv_correction""]","{""candidate"": ""mcv:96"", ""qerror_without"": 1.199753356942815, ""attribution"": -0.08997893792777312, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 231909.92439033225}}","{""candidate"": ""mcv:388"", ""qerror_with_add"": 1.289732294870588, ""gain"": 0.0, ""useful"": false}"
5,293,query.294,positive,0.1265775554299715,mcv_only,4.425506359773974,4.298928804344002,1.0011517051989904,False,0.0,0.0,3.2977770991450117,,,"[753, 1044]",[],"[""N1_mcv_winner_replacement""]","{""candidate"": ""mcv:753"", ""qerror_without"": 3.1224655042971863, ""attribution"": -1.1764633000468159, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [1044, 1269], ""fd"": [], ""rows"": 79401.17530877315}}","{""candidate"": ""mcv:1399"", ""qerror_with_add"": 4.298928804344002, ""gain"": 0.0, ""useful"": false}"
5,300,query.301,negative,-0.013356282535848196,mcv_fd_composed,1.4858661906034623,1.4992224731393105,1.0013028768179884,True,0.013356282535848196,0.013356282535848196,0.4979195963213221,mcv_consumption_removal,,"[499, 944, 1000]",[219],"[""N2_harmful_mcv_correction"", ""N4_mcv_to_fd_suppression""]","{""candidate"": ""mcv:944"", ""qerror_without"": 1.4569045516446406, ""attribution"": -0.04231792149466984, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [499, 1000], ""fd"": [219], ""rows"": 111819.95403617647}}","{""candidate"": ""mcv:2061"", ""qerror_with_add"": 1.4992224731393105, ""gain"": 0.0, ""useful"": false}"
5,305,query.306,neutral,0.0,no_extstat_consumption,1.0030837080629098,1.0030837080629098,1.0030836794070424,False,0.0,0.0,2.865586745670612e-08,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:1684"", ""qerror_with_add"": 1.0030836794070424, ""gain"": 2.865586745670612e-08, ""useful"": true}"
5,308,query.309,neutral,0.0,no_extstat_consumption,1.0143636002674254,1.0143636002674254,1.0094018519765928,False,0.0,0.0,0.004961748290832624,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:210"", ""qerror_with_add"": 1.0094018519765928, ""gain"": 0.004961748290832624, ""useful"": true}"
5,316,query.317,negative,-0.004495518112448638,mcv_only,1.2708821388678673,1.275377656980316,1.0007496438910035,True,0.004495518112448638,0.004495518112448638,0.2746280130893124,mcv_consumption_removal,,[35],[],"[""N4_mcv_to_fd_suppression""]","{""candidate"": ""mcv:35"", ""qerror_without"": 1.267613958004347, ""attribution"": -0.007763698975968847, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [626], ""rows"": 1302125.138002259}}","{""candidate"": ""mcv:960"", ""qerror_with_add"": 1.275377656980316, ""gain"": 0.0, ""useful"": false}"
5,318,query.319,positive,0.017880881459403364,fd_only,1.0517025543129865,1.0338216728535832,1.0308438237898905,False,0.0,0.0,0.0029778490636926946,,S1_no_training_signal,[],[191],"[""N6_missing_test_useful""]","{""candidate"": ""fd:191"", ""qerror_without"": 1.0517025543129865, ""attribution"": 0.017880881459403364, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1170917.5707046145}}","{""candidate"": ""mcv:510"", ""qerror_with_add"": 1.0308438237898905, ""gain"": 0.0029778490636926946, ""useful"": true}"
5,320,query.321,negative,-0.023104912548025158,mcv_fd_composed,1.1696456014041676,1.1927505139521928,1.0046675851847717,False,0.023104912548025158,0.023104912548025158,0.18808292876742105,mcv_consumption_removal,,[126],[613],"[""N2_harmful_mcv_correction"", ""N3_fd_harmful_correction""]","{""candidate"": ""mcv:126"", ""qerror_without"": 1.16932403015124, ""attribution"": -0.023426483800952802, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [613], ""rows"": 14146.634785107823}}","{""candidate"": ""fd:495"", ""qerror_with_add"": 1.1927505139521928, ""gain"": 0.0, ""useful"": false}"
5,332,query.333,negative,-0.004728646229317235,fd_only,1.0063127327468966,1.0110413789762138,1.0002132537485553,False,0.004728646229317235,0.004728646229317235,0.010828125227658525,fd_control_change,S1_no_training_signal,[],[127],"[""N3_fd_harmful_correction"", ""N6_missing_test_useful""]","{""candidate"": ""fd:127"", ""qerror_without"": 1.0063127327468966, ""attribution"": -0.004728646229317235, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1836975.590618288}}","{""candidate"": ""mcv:318"", ""qerror_with_add"": 1.0002132537485553, ""gain"": 0.010828125227658525, ""useful"": true}"
5,333,query.334,negative,-0.03896926398096823,mcv_only,1.0370219129670444,1.0759911769480126,1.009329485825571,True,0.03896926398096823,0.03698853088720022,0.06666169112244158,mcv_winner_replacement,,"[253, 385]",[],"[""N1_mcv_winner_replacement"", ""N4_mcv_to_fd_suppression"", ""N5_multi_statistic_interaction""]","{""candidate"": ""mcv:385"", ""qerror_without"": 1.0390026460608124, ""attribution"": -0.03698853088720022, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [253, 1358], ""fd"": [], ""rows"": 1224004.5824922426}}","{""candidate"": ""mcv:256"", ""qerror_with_add"": 1.0759911769480126, ""gain"": 0.0, ""useful"": false}"
5,347,query.348,negative,-1.0313452657835196,mcv_fd_composed,2.2868073507265434,3.318152616510063,1.2707024889035679,True,1.0313452657835196,1.0313452657835196,2.047450127606495,mcv_consumption_removal,S2_positive_signal_budget_pressure,[904],[376],"[""N4_mcv_to_fd_suppression"", ""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:904"", ""qerror_without"": 2.0620243629672745, ""attribution"": -1.2561282535427885, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [133, 376], ""rows"": 84130.43178130151}}","{""candidate"": ""mcv:1216"", ""qerror_with_add"": 2.1575966417005925, ""gain"": 1.1605559748094705, ""useful"": true}"
5,353,query.354,negative,-9.940738454616849e-09,mcv_only,1.3943704464733595,1.394370456414098,1.0155174585473452,False,9.940738454616849e-09,0.0,0.37885299786675275,N6_missing_benefit_without_harmful_presence,S2_positive_signal_budget_pressure,[35],[],"[""N5_multi_statistic_interaction"", ""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:35"", ""qerror_without"": 1.394370461524995, ""attribution"": 5.110897038917983e-09, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [120], ""fd"": [], ""rows"": 938764.0963330874}}","{""candidate"": ""mcv:1808"", ""qerror_with_add"": 1.0153849116455644, ""gain"": 0.3789855447685335, ""useful"": true}"
5,356,query.357,negative,-0.12487988810875583,mcv_only,3.6265040578939036,3.7513839460026595,1.2586160711168737,False,0.12487988810875583,0.12487988810875583,2.4927678748857858,mcv_consumption_removal,S1_no_training_signal,[633],[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:633"", ""qerror_without"": 3.6265040578939036, ""attribution"": -0.12487988810875583, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 45973.19194192102}}","{""candidate"": ""mcv:190"", ""qerror_with_add"": 1.2635634149665007, ""gain"": 2.4878205310361587, ""useful"": true}"
5,360,query.361,negative,-4.034047170458026,mcv_only,4.409735916266321,8.443783086724347,1.0317949730508165,True,4.034047170458026,4.034047170458026,7.41198811367353,mcv_winner_replacement,S1_no_training_signal,"[512, 1099]",[],"[""N1_mcv_winner_replacement"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:1099"", ""qerror_without"": 4.285334730631661, ""attribution"": -4.158448356092686, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [512, 1258], ""fd"": [], ""rows"": 51899.68892268004}}","{""candidate"": ""mcv:498"", ""qerror_with_add"": 4.951940663431606, ""gain"": 3.4918424232927405, ""useful"": true}"
5,362,query.363,neutral,0.0,mcv_only,1.4317574448468198,1.4317574448468198,1.3818968193308008,False,0.0,0.0,0.049860625516019,,S1_no_training_signal,[523],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:523"", ""qerror_without"": 1.4317574448468198, ""attribution"": 0.0, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 269439.5700308333}}","{""candidate"": ""mcv:367"", ""qerror_with_add"": 1.3818967630304764, ""gain"": 0.0498606818163434, ""useful"": true}"
5,374,query.375,positive,0.00024444566686088187,mcv_only,1.0021943147200618,1.001949869053201,1.002535310847513,False,0.0,0.0,0.0,,,[253],[],[],"{""candidate"": ""mcv:253"", ""qerror_without"": 1.0021943147200618, ""attribution"": 0.00024444566686088187, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1414115.219761987}}","{""candidate"": ""mcv:850"", ""qerror_with_add"": 1.001949869053201, ""gain"": 0.0, ""useful"": false}"
5,378,query.379,neutral,4.440892098500626e-16,mcv_only,1.1147908786391854,1.114790878639185,1.0629748853532568,False,0.0,0.0,0.05181599328592812,,S1_no_training_signal,[14],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:14"", ""qerror_without"": 1.1147908831067252, ""attribution"": 4.467540337671494e-09, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [1463], ""fd"": [], ""rows"": 571428.2469055805}}","{""candidate"": ""mcv:83"", ""qerror_with_add"": 1.06297489297304, ""gain"": 0.05181598566614487, ""useful"": true}"
5,379,query.380,negative,-0.07433305251105837,mcv_only,1.8991855941151559,1.9735186466262142,1.2450839355481194,False,0.07433305251105837,0.07433305251105837,0.7284347110780949,mcv_consumption_removal,S1_no_training_signal,[855],[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:855"", ""qerror_without"": 1.8991855941151559, ""attribution"": -0.07433305251105837, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 762427.8556486365}}","{""candidate"": ""mcv:339"", ""qerror_with_add"": 1.5244040639655185, ""gain"": 0.4491145826606957, ""useful"": true}"
